$onempty
Set
	Month_Jan(interval)	hours	/1*2976/
	Month_Feb(interval)	hours	/2977*5664/
	Month_Mar(interval)	hours	/5665*8640/
	Month_Apr(interval)	hours	/8641*11520/
	Month_May(interval)	hours	/11521*14496/
	Month_Jun(interval)	hours	/14497*17376/
	Month_Jul(interval)	hours	/17377*20352/
	Month_Aug(interval)	hours	/20353*23328/
	Month_Sep(interval)	hours	/23329*26208/
	Month_Oct(interval)	hours	/26209*29184/
	Month_Nov(interval)	hours	/29185*32064/
	Month_Dec(interval)	hours	/32065*35037/

	Jan_1(interval)	hours	/1*2976/
	Feb_1(interval)	hours	/2977*5664/
	Mar_1(interval)	hours	/5665*8640/
	Apr_1(interval)	hours	/8641*11520/
	May_1(interval)	hours	/11521*14496/
	Jun_1(interval)	hours	/14497*17376/
	Jul_1(interval)	hours	/17377*20352/
	Aug_1(interval)	hours	/20353*23328/
	Sep_1(interval)	hours	/23329*26208/
	Oct_1(interval)	hours	/26209*29184/
	Nov_1(interval)	hours	/29185*32064/
	Dec_1(interval)	hours	/32065*35037/
parameter	elec_purchase_price(interval)	/
488	44.15	
489	44.15	
490	44.15	
491	44.15	
492	44.15	
493	44.15	
494	44.15	
495	44.15	
496	44.15	
497	44.15	
498	44.15	
499	44.15	
500	44.15	
501	44.15	
502	44.15	
503	44.15	
504	44.15	
505	44.15	
506	44.15	
507	44.15	
508	44.15	
509	44.15	
510	44.15	
511	44.15	
512	44.15	
513	44.15	
514	44.15	
515	44.15	
516	44.15	
517	44.15	
518	44.15	
519	44.15	
520	44.15	
521	44.15	
522	44.15	
523	44.15	
524	44.15	
525	44.15	
526	44.15	
527	44.15	
528	44.15	
529	44.15	
530	44.15	
531	44.15	
532	44.15	
533	44.15	
534	44.15	
535	44.15	
536	44.15	
537	44.15	
538	44.15	
539	44.15	
540	44.15	
541	44.15	
542	44.15	
543	44.15	
544	44.15	
545	44.15	
546	44.15	
547	44.15	
548	44.15	
549	44.15	
550	44.15	
551	44.15	
552	44.15	
553	44.15	
554	44.15	
555	44.15	
556	44.15	
557	44.15	
558	44.15	
559	44.15	
560	44.15	
561	44.15	
562	44.15	
563	44.15	
564	44.15	
565	44.15	
566	44.15	
567	44.15	
568	44.15	
569	44.15	
570	44.15	
571	44.15	
572	44.15	
573	44.15	
574	44.15	
575	44.15	
576	44.15	
577	44.15	
578	44.15	
579	44.15	
580	44.15	
581	44.15	
582	44.15	
583	44.15	
584	44.15	
585	44.15	
586	44.15	
587	44.15	
588	44.15	
589	44.15	
590	44.15	
591	44.15	
592	44.15	
593	44.15	
594	44.15	
595	44.15	
596	44.15	
597	44.15	
598	44.15	
599	44.15	
600	44.15	
601	44.15	
602	44.15	
603	44.15	
604	44.15	
605	44.15	
606	44.15	
607	44.15	
608	44.15	
609	44.15	
610	44.15	
611	44.15	
612	44.15	
613	44.15	
614	44.15	
615	44.15	
616	44.15	
617	44.15	
618	44.15	
619	44.15	
620	44.15	
621	44.15	
622	44.15	
623	44.15	
624	44.15	
625	44.15	
626	44.15	
627	44.15	
628	44.15	
629	44.15	
630	44.15	
631	44.15	
632	44.15	
633	44.15	
634	44.15	
635	44.15	
636	44.15	
637	44.15	
638	44.15	
639	44.15	
640	44.15	
641	44.15	
642	44.15	
643	44.15	
644	44.15	
645	44.15	
646	44.15	
647	44.15	
648	44.15	
649	44.15	
650	44.15	
651	44.15	
652	44.15	
653	44.15	
654	44.15	
655	44.15	
656	44.15	
657	44.15	
658	44.15	
659	44.15	
660	44.15	
661	44.15	
662	44.15	
663	44.15	
664	44.15	
665	44.15	
666	44.15	
667	44.15	
668	44.15	
669	44.15	
670	44.15	
671	44.15	
672	44.15	
673	44.15	
674	44.15	
675	44.15	
676	44.15	
677	44.15	
678	44.15	
679	44.15	
680	44.15	
681	44.15	
682	44.15	
683	44.15	
684	44.15	
685	44.15	
686	44.15	
687	44.15	
688	44.15	
689	44.15	
690	44.15	
691	44.15	
692	44.15	
693	44.15	
694	44.15	
695	44.15	
696	44.15	
697	44.15	
698	44.15	
699	44.15	
700	44.15	
701	44.15	
702	44.15	
703	44.15	
704	44.15	
705	44.15	
706	44.15	
707	44.15	
708	44.15	
709	44.15	
710	44.15	
711	44.15	
712	44.15	
713	44.15	
714	44.15	
715	44.15	
716	44.15	
717	44.15	
718	44.15	
719	44.15	
720	44.15	
721	44.15	
722	44.15	
723	44.15	
724	44.15	
725	44.15	
726	44.15	
727	44.15	
728	44.15	
729	44.15	
730	44.15	
731	44.15	
732	44.15	
733	44.15	
734	44.15	
735	44.15	
736	44.15	
737	44.15	
738	44.15	
739	44.15	
740	44.15	
741	44.15	
742	44.15	
743	44.15	
744	44.15	
745	44.15	
746	44.15	
747	44.15	
748	44.15	
749	44.15	
750	44.15	
751	44.15	
752	44.15	
753	44.15	
754	44.15	
755	44.15	
756	44.15	
757	44.15	
758	44.15	
759	44.15	
760	44.15	
761	44.15	
762	44.15	
763	44.15	
764	44.15	
765	44.15	
766	44.15	
767	44.15	
768	44.15	
769	44.15	
770	44.15	
771	44.15	
772	44.15	
773	44.15	
774	44.15	
775	44.15	
776	44.15	
777	44.15	
778	44.15	
779	44.15	
780	44.15	
781	44.15	
782	44.15	
783	44.15	
784	44.15	
785	44.15	
786	44.15	
787	44.15	
788	44.15	
789	44.15	
790	44.15	
791	44.15	
792	44.15	
793	44.15	
794	44.15	
795	44.15	
796	44.15	
797	44.15	
798	44.15	
799	44.15	
800	44.15	
801	44.15	
802	44.15	
803	44.15	
804	44.15	
805	44.15	
806	44.15	
807	44.15	
808	44.15	
809	44.15	
810	44.15	
811	44.15	
812	44.15	
813	44.15	
814	44.15	
815	44.15	
816	44.15	
817	44.15	
818	44.15	
819	44.15	
820	44.15	
821	44.15	
822	44.15	
823	44.15	
824	44.15	
825	44.15	
826	44.15	
827	44.15	
828	44.15	
829	44.15	
830	44.15	
831	44.15	
832	44.15	
833	44.15	
834	44.15	
835	44.15	
836	44.15	
837	44.15	
838	44.15	
839	44.15	
840	44.15	
841	44.15	
842	44.15	
843	44.15	
844	44.15	
845	44.15	
846	44.15	
847	44.15	
848	44.15	
849	44.15	
850	44.15	
851	44.15	
852	44.15	
853	44.15	
854	44.15	
855	44.15	
856	44.15	
857	44.15	
858	44.15	
859	44.15	
860	44.15	
861	44.15	
862	44.15	
863	44.15	
864	44.15	
865	44.15	
866	44.15	
867	44.15	
868	44.15	
869	44.15	
870	44.15	
871	44.15	
872	44.15	
873	44.15	
874	44.15	
875	44.15	
876	44.15	
877	44.15	
878	44.15	
879	44.15	
880	44.15	
881	44.15	
882	44.15	
883	44.15	
884	44.15	
885	44.15	
886	44.15	
887	44.15	
888	44.15	
889	44.15	
890	44.15	
891	44.15	
892	44.15	
893	44.15	
894	44.15	
895	44.15	
896	44.15	
897	44.15	
898	44.15	
899	44.15	
900	44.15	
901	44.15	
902	44.15	
903	44.15	
904	44.15	
905	44.15	
906	44.15	
907	44.15	
908	44.15	
909	44.15	
910	44.15	
911	44.15	
912	44.15	
913	44.15	
914	44.15	
915	44.15	
916	44.15	
917	44.15	
918	44.15	
919	44.15	
920	44.15	
921	44.15	
922	44.15	
923	44.15	
924	44.15	
925	44.15	
926	44.15	
927	44.15	
928	44.15	
929	44.15	
930	44.15	
931	44.15	
932	44.15	
933	44.15	
934	44.15	
935	44.15	
936	44.15	
937	44.15	
938	44.15	
939	44.15	
940	44.15	
941	44.15	
942	44.15	
943	44.15	
944	44.15	
945	44.15	
946	44.15	
947	44.15	
948	44.15	
949	44.15	
950	44.15	
951	44.15	
952	44.15	
953	44.15	
954	44.15	
955	44.15	
956	44.15	
957	44.15	
958	44.15	
959	44.15	
960	44.15	
961	44.15	
962	44.15	
963	44.15	
964	44.15	
965	44.15	
966	44.15	
967	44.15	
968	44.15	
969	44.15	
970	44.15	
971	44.15	
972	44.15	
973	44.15	
974	44.15	
975	44.15	
976	44.15	
977	44.15	
978	44.15	
979	44.15	
980	44.15	
981	44.15	
982	44.15	
983	44.15	
984	44.15	
985	44.15	
986	44.15	
987	44.15	
988	44.15	
989	44.15	
990	44.15	
991	44.15	
992	44.15	
993	44.15	
994	44.15	
995	44.15	
996	44.15	
997	44.15	
998	44.15	
999	44.15	
1000	44.15	
1001	44.15	
1002	44.15	
1003	44.15	
1004	44.15	
1005	44.15	
1006	44.15	
1007	44.15	
1008	44.15	
1009	44.15	
1010	44.15	
1011	44.15	
1012	44.15	
1013	44.15	
1014	44.15	
1015	44.15	
1016	44.15	
1017	44.15	
1018	44.15	
1019	44.15	
1020	44.15	
1021	44.15	
1022	44.15	
1023	44.15	
1024	44.15	
1025	44.15	
1026	44.15	
1027	44.15	
1028	44.15	
1029	44.15	
1030	44.15	
1031	44.15	
1032	44.15	
1033	44.15	
1034	44.15	
1035	44.15	
1036	44.15	
1037	44.15	
1038	44.15	
1039	44.15	
1040	44.15	
1041	44.15	
1042	44.15	
1043	44.15	
1044	44.15	
1045	44.15	
1046	44.15	
1047	44.15	
1048	44.15	
1049	44.15	
1050	44.15	
1051	44.15	
1052	44.15	
1053	44.15	
1054	44.15	
1055	44.15	
1056	44.15	
1057	44.15	
1058	44.15	
1059	44.15	
1060	44.15	
1061	44.15	
1062	44.15	
1063	44.15	
1064	44.15	
1065	44.15	
1066	44.15	
1067	44.15	
1068	44.15	
1069	44.15	
1070	44.15	
1071	44.15	
1072	44.15	
1073	44.15	
1074	44.15	
1075	44.15	
1076	44.15	
1077	44.15	
1078	44.15	
1079	44.15	
1080	44.15	
1081	44.15	
1082	44.15	
1083	44.15	
1084	44.15	
1085	44.15	
1086	44.15	
1087	44.15	
1088	44.15	
1089	44.15	
1090	44.15	
1091	44.15	
1092	44.15	
1093	44.15	
1094	44.15	
1095	44.15	
1096	44.15	
1097	44.15	
1098	44.15	
1099	44.15	
1100	44.15	
1101	44.15	
1102	44.15	
1103	44.15	
1104	44.15	
1105	44.15	
1106	44.15	
1107	44.15	
1108	44.15	
1109	44.15	
1110	44.15	
1111	44.15	
1112	44.15	
1113	44.15	
1114	44.15	
1115	44.15	
1116	44.15	
1117	44.15	
1118	44.15	
1119	44.15	
1120	44.15	
1121	44.15	
1122	44.15	
1123	44.15	
1124	44.15	
1125	44.15	
1126	44.15	
1127	44.15	
1128	44.15	
1129	44.15	
1130	44.15	
1131	44.15	
1132	44.15	
1133	44.15	
1134	44.15	
1135	44.15	
1136	44.15	
1137	44.15	
1138	44.15	
1139	44.15	
1140	44.15	
1141	44.15	
1142	44.15	
1143	44.15	
1144	44.15	
1145	44.15	
1146	44.15	
1147	44.15	
1148	44.15	
1149	44.15	
1150	44.15	
1151	44.15	
1152	44.15	
1153	44.15	
1154	44.15	
1155	44.15	
1156	44.15	
1157	44.15	
1158	44.15	
1159	44.15	
1160	44.15	
1161	44.15	
1162	44.15	
1163	44.15	
1164	44.15	
1165	44.15	
1166	44.15	
1167	44.15	
1168	44.15	
1169	44.15	
1170	44.15	
1171	44.15	
1172	44.15	
1173	44.15	
1174	44.15	
1175	44.15	
1176	44.15	
1177	44.15	
1178	44.15	
1179	44.15	
1180	44.15	
1181	44.15	
1182	44.15	
1183	44.15	
1184	44.15	
1185	44.15	
1186	44.15	
1187	44.15	
1188	44.15	
1189	44.15	
1190	44.15	
1191	44.15	
1192	44.15	
1193	44.15	
1194	44.15	
1195	44.15	
1196	44.15	
1197	44.15	
1198	44.15	
1199	44.15	
1200	44.15	
1201	44.15	
1202	44.15	
1203	44.15	
1204	44.15	
1205	44.15	
1206	44.15	
1207	44.15	
1208	44.15	
1209	44.15	
1210	44.15	
1211	44.15	
1212	44.15	
1213	44.15	
1214	44.15	
1215	44.15	
1216	44.15	
1217	44.15	
1218	44.15	
1219	44.15	
1220	44.15	
1221	44.15	
1222	44.15	
1223	44.15	
1224	44.15	
1225	44.15	
1226	44.15	
1227	44.15	
1228	44.15	
1229	44.15	
1230	44.15	
1231	44.15	
1232	44.15	
1233	44.15	
1234	44.15	
1235	44.15	
1236	44.15	
1237	44.15	
1238	44.15	
1239	44.15	
1240	44.15	
1241	44.15	
1242	44.15	
1243	44.15	
1244	44.15	
1245	44.15	
1246	44.15	
1247	44.15	
1248	44.15	
1249	44.15	
1250	44.15	
1251	44.15	
1252	44.15	
1253	44.15	
1254	44.15	
1255	44.15	
1256	44.15	
1257	44.15	
1258	44.15	
1259	44.15	
1260	44.15	
1261	44.15	
1262	44.15	
1263	44.15	
1264	44.15	
1265	44.15	
1266	44.15	
1267	44.15	
1268	44.15	
1269	44.15	
1270	44.15	
1271	44.15	
1272	44.15	
1273	44.15	
1274	44.15	
1275	44.15	
1276	44.15	
1277	44.15	
1278	44.15	
1279	44.15	
1280	44.15	
1281	44.15	
1282	44.15	
1283	44.15	
1284	44.15	
1285	44.15	
1286	44.15	
1287	44.15	
1288	44.15	
1289	44.15	
1290	44.15	
1291	44.15	
1292	44.15	
1293	44.15	
1294	44.15	
1295	44.15	
1296	44.15	
1297	44.15	
1298	44.15	
1299	44.15	
1300	44.15	
1301	44.15	
1302	44.15	
1303	44.15	
1304	44.15	
1305	44.15	
1306	44.15	
1307	44.15	
1308	44.15	
1309	44.15	
1310	44.15	
1311	44.15	
1312	44.15	
1313	44.15	
1314	44.15	
1315	44.15	
1316	44.15	
1317	44.15	
1318	44.15	
1319	44.15	
1320	44.15	
1321	44.15	
1322	44.15	
1323	44.15	
1324	44.15	
1325	44.15	
1326	44.15	
1327	44.15	
1328	44.15	
1329	44.15	
1330	44.15	
1331	44.15	
1332	44.15	
1333	44.15	
1334	44.15	
1335	44.15	
1336	44.15	
1337	44.15	
1338	44.15	
1339	44.15	
1340	44.15	
1341	44.15	
1342	44.15	
1343	44.15	
1344	44.15	
1345	44.15	
1346	44.15	
1347	44.15	
1348	44.15	
1349	44.15	
1350	44.15	
1351	44.15	
1352	44.15	
1353	44.15	
1354	44.15	
1355	44.15	
1356	44.15	
1357	44.15	
1358	44.15	
1359	44.15	
1360	44.15	
1361	44.15	
1362	44.15	
1363	44.15	
1364	44.15	
1365	44.15	
1366	44.15	
1367	44.15	
1368	44.15	
1369	44.15	
1370	44.15	
1371	44.15	
1372	44.15	
1373	44.15	
1374	44.15	
1375	44.15	
1376	44.15	
1377	44.15	
1378	44.15	
1379	44.15	
1380	44.15	
1381	44.15	
1382	44.15	
1383	44.15	
1384	44.15	
1385	44.15	
1386	44.15	
1387	44.15	
1388	44.15	
1389	44.15	
1390	44.15	
1391	44.15	
1392	44.15	
1393	44.15	
1394	44.15	
1395	44.15	
1396	44.15	
1397	44.15	
1398	44.15	
1399	44.15	
1400	44.15	
1401	44.15	
1402	44.15	
1403	44.15	
1404	44.15	
1405	44.15	
1406	44.15	
1407	44.15	
1408	44.15	
1409	44.15	
1410	44.15	
1411	44.15	
1412	44.15	
1413	44.15	
1414	44.15	
1415	44.15	
1416	44.15	
1417	44.15	
1418	44.15	
1419	44.15	
1420	44.15	
1421	44.15	
1422	44.15	
1423	44.15	
1424	44.15	
1425	44.15	
1426	44.15	
1427	44.15	
1428	44.15	
1429	44.15	
1430	44.15	
1431	44.15	
1432	44.15	
1433	44.15	
1434	44.15	
1435	44.15	
1436	44.15	
1437	44.15	
1438	44.15	
1439	44.15	
1440	44.15	
1441	44.15	
1442	44.15	
1443	44.15	
1444	44.15	
1445	44.15	
1446	44.15	
1447	44.15	
1448	44.15	
1449	44.15	
1450	44.15	
1451	44.15	
1452	44.15	
1453	44.15	
1454	44.15	
1455	44.15	
1456	44.15	
1457	44.15	
1458	44.15	
1459	44.15	
1460	44.15	
1461	44.15	
1462	44.15	
1463	44.15	
1464	44.15	
1465	44.15	
1466	44.15	
1467	44.15	
1468	44.15	
1469	44.15	
1470	44.15	
1471	44.15	
1472	44.15	
1473	44.15	
1474	44.15	
1475	44.15	
1476	44.15	
1477	44.15	
1478	44.15	
1479	44.15	
1480	44.15	
1481	44.15	
1482	44.15	
1483	44.15	
1484	44.15	
1485	44.15	
1486	44.15	
1487	44.15	
1488	44.15	
1489	44.15	
1490	44.15	
1491	44.15	
1492	44.15	
1493	44.15	
1494	44.15	
1495	44.15	
1496	44.15	
1497	44.15	
1498	44.15	
1499	44.15	
1500	44.15	
1501	44.15	
1502	44.15	
1503	44.15	
1504	44.15	
1505	44.15	
1506	44.15	
1507	44.15	
1508	44.15	
1509	44.15	
1510	44.15	
1511	44.15	
1512	44.15	
1513	44.15	
1514	44.15	
1515	44.15	
1516	44.15	
1517	44.15	
1518	44.15	
1519	44.15	
1520	44.15	
1521	44.15	
1522	44.15	
1523	44.15	
1524	44.15	
1525	44.15	
1526	44.15	
1527	44.15	
1528	44.15	
1529	44.15	
1530	44.15	
1531	44.15	
1532	44.15	
1533	44.15	
1534	44.15	
1535	44.15	
1536	44.15	
1537	44.15	
1538	44.15	
1539	44.15	
1540	44.15	
1541	44.15	
1542	44.15	
1543	44.15	
1544	44.15	
1545	44.15	
1546	44.15	
1547	44.15	
1548	44.15	
1549	44.15	
1550	44.15	
1551	44.15	
1552	44.15	
1553	44.15	
1554	44.15	
1555	44.15	
1556	44.15	
1557	44.15	
1558	44.15	
1559	44.15	
1560	44.15	
1561	44.15	
1562	44.15	
1563	44.15	
1564	44.15	
1565	44.15	
1566	44.15	
1567	44.15	
1568	44.15	
1569	44.15	
1570	44.15	
1571	44.15	
1572	44.15	
1573	44.15	
1574	44.15	
1575	44.15	
1576	44.15	
1577	44.15	
1578	44.15	
1579	44.15	
1580	44.15	
1581	44.15	
1582	44.15	
1583	44.15	
1584	44.15	
1585	44.15	
1586	44.15	
1587	44.15	
1588	44.15	
1589	44.15	
1590	44.15	
1591	44.15	
1592	44.15	
1593	44.15	
1594	44.15	
1595	44.15	
1596	44.15	
1597	44.15	
1598	44.15	
1599	44.15	
1600	44.15	
1601	44.15	
1602	44.15	
1603	44.15	
1604	44.15	
1605	44.15	
1606	44.15	
1607	44.15	
1608	44.15	
1609	44.15	
1610	44.15	
1611	44.15	
1612	44.15	
1613	44.15	
1614	44.15	
1615	44.15	
1616	44.15	
1617	44.15	
1618	44.15	
1619	44.15	
1620	44.15	
1621	44.15	
1622	44.15	
1623	44.15	
1624	44.15	
1625	44.15	
1626	44.15	
1627	44.15	
1628	44.15	
1629	44.15	
1630	44.15	
1631	44.15	
1632	44.15	
1633	44.15	
1634	44.15	
1635	44.15	
1636	44.15	
1637	44.15	
1638	44.15	
1639	44.15	
1640	44.15	
1641	44.15	
1642	44.15	
1643	44.15	
1644	44.15	
1645	44.15	
1646	44.15	
1647	44.15	
1648	44.15	
1649	44.15	
1650	44.15	
1651	44.15	
1652	44.15	
1653	44.15	
1654	44.15	
1655	44.15	
1656	44.15	
1657	44.15	
1658	44.15	
1659	44.15	
1660	44.15	
1661	44.15	
1662	44.15	
1663	44.15	
1664	44.15	
1665	44.15	
1666	44.15	
1667	44.15	
1668	44.15	
1669	44.15	
1670	44.15	
1671	44.15	
1672	44.15	
1673	44.15	
1674	44.15	
1675	44.15	
1676	44.15	
1677	44.15	
1678	44.15	
1679	44.15	
1680	44.15	
1681	44.15	
1682	44.15	
1683	44.15	
1684	44.15	
1685	44.15	
1686	44.15	
1687	44.15	
1688	44.15	
1689	44.15	
1690	44.15	
1691	44.15	
1692	44.15	
1693	44.15	
1694	44.15	
1695	44.15	
1696	44.15	
1697	44.15	
1698	44.15	
1699	44.15	
1700	44.15	
1701	44.15	
1702	44.15	
1703	44.15	
1704	44.15	
1705	44.15	
1706	44.15	
1707	44.15	
1708	44.15	
1709	44.15	
1710	44.15	
1711	44.15	
1712	44.15	
1713	44.15	
1714	44.15	
1715	44.15	
1716	44.15	
1717	44.15	
1718	44.15	
1719	44.15	
1720	44.15	
1721	44.15	
1722	44.15	
1723	44.15	
1724	44.15	
1725	44.15	
1726	44.15	
1727	44.15	
1728	44.15	
1729	44.15	
1730	44.15	
1731	44.15	
1732	44.15	
1733	44.15	
1734	44.15	
