label,uri,eia_id,name,utility,sector,description,comments,voltage_category,size flat demand tier (kW),max flat demand tier (kW),min flat demand tier (kW),size TOU demand tier (kW),max TOU demand tier (kW),min TOU demand tier (kW),size energy rate tier (kW),max energy rate tier (kW),min energy rate tier (kW),max energy usage (kWh),min energy usage (kWh),max peak capacity (kW),min peak capacity (kW)
539f6a55ec4f024411ec8e6b,http://en.openei.org/apps/USURDB/rate/view/539f6a55ec4f024411ec8e6b,599,General Service: Large At Primary Voltage,Anchorage Municipal Light and Power,Commercial,Any service with a demand exceeding 20 kW for three consecutive months and metered at Primary Voltage.* The following monthly rates are subject to adjustment each quarter and are based on the total kWh usage.    *Demand Charge = $14.23 per kW of Billing Demand     The Billing Demand shall be the greater of the following:    a.) The recorded maximum demand for the month; or    b.) Eighty percent (80%) of the maximum demand recorded during the preceding eleven months; or    c.) The contract demand; under a special contract for a customer with on-site generation    *Flat Rate Adjustment = Cost of Power Adjustment ($0.02782) + Regulatory Cost Charge ($0.000492) = $0.028312,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a63ec4f024411ec8ec9,http://en.openei.org/apps/USURDB/rate/view/539f6a63ec4f024411ec8ec9,2182,General Service Commercial (Single Phase),City of Breckenridge; Minnesota (Utility Company),Commercial,Available to any non-residential customer for combined lighting and power service supplied through one meter for lighting; power; water heating; air conditioning and space heating uncontrolled.(Single Phase)    *Summer: May 16 - Sept 15    *Winter: Sept 16 - May 15,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a63ec4f024411ec8f01,http://en.openei.org/apps/USURDB/rate/view/539f6a63ec4f024411ec8f01,8973,All Electric Schedule F Rate 7,Town of Hudson; Massachusetts (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,3,1000000000,200,1.00E+99,0,1.00E+99,0
539f6a63ec4f024411ec8f27,http://en.openei.org/apps/USURDB/rate/view/539f6a63ec4f024411ec8f27,13718,Large General Service (LGS),City of North Little Rock; Arkansas (Utility Company),Industrial,Single- or three-phase; 60 hertz; and at one standard delivery voltage required by customer and available at customer's service location where service is delivered and metered at voltages less than 13;800/7;960.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a71ec4f024411ec8fb5,http://en.openei.org/apps/USURDB/rate/view/539f6a71ec4f024411ec8fb5,8212,Cp-4 Large Industrial Power I Time-of-Day Service Primary Metering (Primary Side of Transformer) and Transformer Ownership Discount,Hartford Electric,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,10000,5000
539f6a72ec4f024411ec8fd1,http://en.openei.org/apps/USURDB/rate/view/539f6a72ec4f024411ec8fd1,9572,General Service- Single-Phase,Village of Jackson Center; Ohio (Utility Company),Commercial,To service furnished for any use that is not strictly Residential; Home; or Incidental Farm Use in character.  It also applies to Residential Service where the demand exceeds the limitations set in the Residential Service Schedule.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a72ec4f024411ec8fdf,http://en.openei.org/apps/USURDB/rate/view/539f6b81ec4f024411ec9d55,21158,Secondary Rate  - Energy & Demand; Commercial (Rate C),City of Zeeland; Michigan (Utility Company),Commercial,*Fixed Monthly Charge = Energy Optimization Fee ($65.00)    *Minimum kW: 60% of last 11 months or minimum of 5kW = $55.00    *Power Factor: If the average power factor during the billing period is .900 or higher; the capacity charge will be reduced by 2%. The credit shall not be used to reduce the minimum charge or the capacity charge when based upon 60% of the highest billing demand of the preceding 11 months.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a72ec4f024411ec8ff9,http://en.openei.org/apps/USURDB/rate/view/539f6a72ec4f024411ec8ff9,13757,Large Power-Commercial Primary Voltage,North Plains Electric Coop Inc,Commercial,*Commercial and Industrial use with greater than 50 kVA public uses except those covered by a specific rate schedule.  *Minimum bill is $250.00 or $1.30/kVA  whichever is greater.  *3% discount of demand and energy for delivery of primary voltage (7200 volts).,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,3,1000000000,200,1.00E+99,0,1.00E+99,0
539f6a7fec4f024411ec902b,http://en.openei.org/apps/USURDB/rate/view/539f6a7fec4f024411ec902b,14062,Commercial Time-of-Peak,Oklahoma Electric Coop Inc,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,75
539f6a7fec4f024411ec902d,http://en.openei.org/apps/USURDB/rate/view/539f6a7fec4f024411ec902d,10935,Industrial Single Phase,City of Lewes; Delaware (Utility Company),Industrial,Service is available under this Schedule for industrial and other nonresidential electric service when annual peak demand requirements are over 50 kilowatts.    Energy Charges: BPW will calculate the amount as a direct pass-through of the total amount the BPW pays to its wholesale electricity provider plus the local distribution system loss.  Specifically; all charges on the wholesale supplier bill; for energy; congestion; demand; and any other charges are added to a total dollar amount; then the total is divided by the total kWh amount and multiplied by the sum of one (1) plus the system loss.  This yields a purchased energy cost in cents per kWh.    Special Provisions   1. Primary meetering:  If the service is metered on the primary side of the transformers supplying the customer; 2% of the metered kilowatt hours will be deducted in computing the bill.  2. Facilities Ownership:  If the service is taken at the property line and the Company is relieved of owning and maintaining all electrical distribution equipment on private property; except the metering equipment; a credit shall be applied to the bill equal to $.20 per kW of the Distribution Demand billed.    Purchased Power Cost Adjustment - The purchase power cost adjustment (PPCA) to reconcile over or under collections of power supply costs will apply to all service supplied under this rate schedule.    Public Utilities Tax Surcharge - In addition to charges bu the BPW; the surcharge for Public Utilities Tax under Title 30; Part IV; Chapter 55; Section 5502 of the Delaware Code; if applicable; will apply to service rendered.     Minimum Bill - The Minimum Bill for service under this Schedule will be the Ready to Serve Charge  plus the Public Utilities Tax Surcharge; if applicable.  Properties unoccupied for periods of time will not be excluded; unless service is disconnected,No comments,No voltage category given,12,1000000000,1000000000,1,1000000000,1000000000,1,0,0,1.00E+99,0,1.00E+99,0
539f6a7fec4f024411ec9035,http://en.openei.org/apps/USURDB/rate/view/539f6a7fec4f024411ec9035,2212,Rate Code 70;Non-Residential Service; Single-Phase,Broad River Electric Coop; Inc,Commercial,* Available only to non-residential consumers of the Cooperative for no commercial use with no more than 5 kVa of installed transformer capacity.    * Subject to Wholesale Power Cost Adjustment and Sales tax.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a80ec4f024411ec90b9,http://en.openei.org/apps/USURDB/rate/view/539f6a80ec4f024411ec90b9,15046,CP CUSTOMERS,Town of Pikeville; North Carolina (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a80ec4f024411ec90d9,http://en.openei.org/apps/USURDB/rate/view/539f6a80ec4f024411ec90d9,5760,GENERAL SERVICE TIME OF USE RATE - GS2,City of Elizabeth City; North Carolina (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a8eec4f024411ec90ff,http://en.openei.org/apps/USURDB/rate/view/539f6a8eec4f024411ec90ff,4914,Large Industrial Service (L.F. 100% - 102.49%),Village of Davenport; Nebraska (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a8eec4f024411ec912d,http://en.openei.org/apps/USURDB/rate/view/539fca74ec4f024d2f53fbf4,20209,Small Commercial Service,City of Wauchula; Florida (Utility Company),Commercial,Applicable to any small commercial customer whose preceding 12 month average monthly energy consumption does not exceed 100 kWh; or any customary home occupation customer; and whose principal business is the sale of products or service without materially changing the composition; appearance or character of the goods or service sold.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,100,0,1.00E+99,0
539f6a8fec4f024411ec914f,http://en.openei.org/apps/USURDB/rate/view/539f6a8fec4f024411ec914f,7490,SGS-C Small General Service Commercial,Grand River Dam Authority,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a8fec4f024411ec9179,http://en.openei.org/apps/USURDB/rate/view/539f6a8fec4f024411ec9179,13448,Cp-2 Large Power Time-of-Day Service Primary Metering and Transformer Ownership Discount,City of New Holstein; Wisconsin (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,1000,200
539f6a8fec4f024411ec919b,http://en.openei.org/apps/USURDB/rate/view/539f6a8fec4f024411ec919b,20111,General Service Electric Service (Rate Schedule 06)- Single Phase,Warren County Rural E M C,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a9dec4f024411ec91bf,http://en.openei.org/apps/USURDB/rate/view/539f6a9dec4f024411ec91bf,20326,Large Commercial,Town of West Boylston; Massachusetts (Utility Company),Commercial,Service under this rate is furnished to Commercial and Industrial customers whose average monthly usage is greater than 6;000 kWh based on the previous twelve-month period and who take all their requirements under this rate. All electricity furnished will be through one service and one meter; unless for the convenience of the Department.,Rate does not include Purchase Power Adjustment  http://www.wbmlp.org/rates-terms-of-service/7-WBMLP-PPAdj_030114.pdf,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,6000,1.00E+99,0
539f6a9dec4f024411ec91eb,http://en.openei.org/apps/USURDB/rate/view/539f6a9dec4f024411ec91eb,19324,General Time-of-Day Single-Phase Service,Two Rivers Water & Light,Commercial,This rate schedule is optional to all Gs-1; General Service customers. Customers that wish to be served on this rate schedule must apply to the utility for service. Once an optional customer begins service on this rate schedule; the customer shall remain on the rate for a minimum of one year. Any customer choosing to be served on this rate schedule waives all rights to billing adjustments arising from a claim that the bill for service would be less on another rate schedule than under this rate schedule.      The following Riders; Adjustments; and Billing Options are applicable to this rate:  *Power Cost Adjustment Clause: Charge per all kWh varies monthly  *Renewable Energy Rider  *Commitment to Community Program Rider has set the following fee: 3% of the total electric bill not to exceed $2.30.  *Parallel Generation (20kW or less)- Net Energy Billing  *Customer-Owned Generation Systems (Greater than 20 kW) Billing  *Solar Renewable Energy Distributed Generation Billing,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a9eec4f024411ec9213,http://en.openei.org/apps/USURDB/rate/view/539f6a9eec4f024411ec9213,7977,Time Differentiated Non-Residential Secondary with demand meter,City of Hamilton; Ohio (Utility Company),Commercial,See source for Rider information,No comments,No voltage category given,12,1000000000,5,1,0,0,4,1000000000,600,1.00E+99,0,1.00E+99,0
539f6a9eec4f024411ec9227,http://en.openei.org/apps/USURDB/rate/view/539f6e2aec4f024411ecbec3,15566,Regular General Service Demand Rate,City of Quincy; Florida (Utility Company),Commercial,This schedule is applicable to electric service throughout the entire territory served by the city to those customers having billing demands not less than 50 kw when; but only when; all electric service on a given customer's premises; other than security lights; is taken and paid for under this rate schedule at a single metering point.,Fixed monthly charge is per month per meter,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6a9eec4f024411ec9253,http://en.openei.org/apps/USURDB/rate/view/539f6a9eec4f024411ec9253,15751,Commercial All Electric Heat Rate,City of Readlyn; Iowa (Utility Company),Commercial,The rates for commercial all electric heat service; which will require two meters; one for the main meter; and the other for the secondary meters. Energy Charge on Secondary Meter: The Secondary Meter shall apply only when the main meter has reached 3000 kWh per month. Once the main meter has reached 3000 kWh's per month; the secondary meter will be at the following rate for electric heat and central air conditioning only (Electric heating and central air conditioning are the only loads allowed to exist under the secondary meter).,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,3,1000000000,1500,1.00E+99,0,1.00E+99,0
539f6aacec4f024411ec92a3,http://en.openei.org/apps/USURDB/rate/view/539f6aacec4f024411ec92a3,8212,Cp-4 Large Industrial Power I Time-of-Day Service,Hartford Electric,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,10000,5000
539f6aacec4f024411ec92ad,http://en.openei.org/apps/USURDB/rate/view/539f6aacec4f024411ec92ad,4401,Large Power Service,Cotton Electric Coop; Inc,Industrial,* Available to industrial power consumers using service under contract for motive; lighting and heating purposes;when service is taken at one location through one meter.  * Subject to power cost adjustment and tax adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,5,1000000000,100,1.00E+99,0,1.00E+99,0
539f6aadec4f024411ec92df,http://en.openei.org/apps/USURDB/rate/view/539f6aadec4f024411ec92df,11843,Lanai - EV-R - Residential Electric Vehicle Charging Service Pilot,Maui Electric Co Ltd,Residential,This Schedule is applicable only for residential charging of batteries of on-road electric vehicles.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6abbec4f024411ec937d,http://en.openei.org/apps/USURDB/rate/view/539f6abbec4f024411ec937d,2212,Rate Code 55;Large Power Service,Broad River Electric Coop; Inc,Industrial,Available to consumers with more than 1;000kVA installed transformer capacity;purchasing all power requirement from the Cooperative.  Subject to Wholesale Power Cost Adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6abbec4f024411ec93b3,http://en.openei.org/apps/USURDB/rate/view/539f6abbec4f024411ec93b3,13036,Cp-2 Large Power Time-of-Day Service,Village of Mt Horeb; Wisconsin (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,1.00E+99,300
539f6abcec4f024411ec93bd,http://en.openei.org/apps/USURDB/rate/view/539f6abcec4f024411ec93bd,4005,Small General Service (Single Phase),Columbia Basin Elec Cooperative; Inc,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6acbec4f024411ec9413,http://en.openei.org/apps/USURDB/rate/view/539f6acbec4f024411ec9413,907,Commercial Service - Single Phase(less than 30KW),City of Ashland; Oregon (Utility Company),Commercial,This rate is applicable to customer's whose usage is 30 kW or less.,No comments,No voltage category given,12,1000000000,15,1,0,0,3,1000000000,3000,1.00E+99,0,30,0
539f6acbec4f024411ec9415,http://en.openei.org/apps/USURDB/rate/view/539f6acbec4f024411ec9415,16922,Demand,City of Seneca; Kansas (Utility Company),Commercial,No description,$35.00 minimum monthly charge,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6accec4f024411ec943b,http://en.openei.org/apps/USURDB/rate/view/539fc886ec4f024d2f53e7a2,16655,Large Industrial Primary Discount,City of Santa Clara; California (Utility Company),Commercial,For industrial customers whose maximum electric demand exceeds 4;000 kilowatts (kW)  *Public Benefits Charge: The surcharge is equal to the sum of the Customer Charge; Demand Charge; and Energy Charge; including adjustment for primary Factor and Primary Voltage; times 0.0285  *Primary Voltage Discount: A discount of $0.86 per kW of Billing Demand of 12 kV,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,4000
539f6accec4f024411ec9441,http://en.openei.org/apps/USURDB/rate/view/539f6accec4f024411ec9441,19446,DT - Time of Day Rate for Service at Distribution Voltage Primary Voltage,Duke Energy Kentucky; Inc.,Industrial,APPLICABILITY  Applicable to electric service for customers with an average monthly demand of 500 kilowatts or greater where the Company specifies service at a nominal distribution system voltage of 34;500 volts or lower; and the Company determines that facilities of adequate capacity are available and adjacent to the premises to be served. Electric service must be supplied at one point of delivery and is not applicable for resale service.  TYPE OF SERVICE  Alternating current 60 Hz; single phase or three phase at Company's standard distribution voltage of 34;500 volts or lower.  The following riders are applicable and are included in the charges of this rate:  DSMR; Demand Side Management Rider  FAC; Fuel Adjustment Clause,No comments,No voltage category given,12,1000000000,1000000000,3,1000000000,1000000000,3,1000000000,1000000000,1.00E+99,0,1.00E+99,500
539f6accec4f024411ec9453,http://en.openei.org/apps/USURDB/rate/view/539f6accec4f024411ec9453,14857,Small General Service- Single Phase,Pitt & Greene Elec Member Corp,Commercial,Service under this schedule is applicable to all members of the cooperative served through one meter with monthly demands up to but not exceeding 25 kW.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6accec4f024411ec9491,http://en.openei.org/apps/USURDB/rate/view/539f6accec4f024411ec9491,6175,Large Power Service,City of Falls City; Nebraska (Utility Company),Industrial,*Subject to power cost adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6accec4f024411ec9493,http://en.openei.org/apps/USURDB/rate/view/539f6accec4f024411ec9493,13780,Small General Time Of Day Service MST-1 Single Phase,Northern States Power Co - Wisconsin (Michigan),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6adaec4f024411ec94d9,http://en.openei.org/apps/USURDB/rate/view/539f6adaec4f024411ec94d9,6198,Industrial Power Service,Farmers' Electric Coop; Inc (New Mexico),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,400,1.00E+99,0,1.00E+99,0
539f6adaec4f024411ec94e7,http://en.openei.org/apps/USURDB/rate/view/539f6adaec4f024411ec94e7,13337,Large Industrial Service (L.F. Over 102.49%),Nebraska Public Power District,Industrial,*Electricity is provided through the Village; which obtains electric power from Nebraska Public Power District (NPPD).   *Applicable to any industrial or manufacturing customer with a demand greater than 20;000 kW and taking delivery at the low voltage bus at the first transformation below 115 kV.   *Subject to base rate adjustment and power factor adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6adbec4f024411ec950d,http://en.openei.org/apps/USURDB/rate/view/539f6adbec4f024411ec950d,19060,Large Single Phase,Traverse Electric Coop; Inc,Commercial,Available to all members located near the Seller's distribution lines and subject to the rules and regulations of the Seller.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,500,100
539f6adbec4f024411ec9525,http://en.openei.org/apps/USURDB/rate/view/539f6adbec4f024411ec9525,11843,Molokai - EV-F Commercial Public Electric Vehicle Charing Facility Service Pilot,Maui Electric Co Ltd,Commercial,This Schedule is applicable only for electric on-road vehicle public charging facilities; no greater than 100 kW.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,3,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f6adbec4f024411ec954f,http://en.openei.org/apps/USURDB/rate/view/539f6adbec4f024411ec954f,17609,General Service Time-of-use Electric Vehicle Charging - Demand Metered:TOU-EV-4 (2kV - 50 kV),Southern California Edison Co,Commercial,#NAME?,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,6,1000000000,1000000000,1.00E+99,0,500,20
539f6adcec4f024411ec9567,http://en.openei.org/apps/USURDB/rate/view/539f6d09ec4f024411ecb0c5,40291,Small General Service - Rate 3,Sullivan County R E C; Inc,Commercial,No description,Flat Rate Buy =  Distribution Delivery Charge ($ 0.05876 per kWh)+ Generation and Transmission Charge ($ 0.06889 per kWh).,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,4000,0,20,0
539f6ae9ec4f024411ec95a3,http://en.openei.org/apps/USURDB/rate/view/539f6ae9ec4f024411ec95a3,12298,Gs-1 General Service Single Phase,City of Menasha; Wisconsin (Utility Company),Commercial,Commitment to Community Rider:  Gs-1 General Service 3.0% of the total electric bill not to exceed $1.92 per month,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,50,0
539f6af9ec4f024411ec967d,http://en.openei.org/apps/USURDB/rate/view/539f6af9ec4f024411ec967d,13036,Gs-1 General Service Single Phase,Village of Mt Horeb; Wisconsin (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,40,0
539f6af9ec4f024411ec968b,http://en.openei.org/apps/USURDB/rate/view/539f6af9ec4f024411ec968b,1886,LP-1 Large Power (101 KW to 500 KW),Blue Grass Energy Coop Corp,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,500,101
539f6b07ec4f024411ec976f,http://en.openei.org/apps/USURDB/rate/view/539f6b07ec4f024411ec976f,14232,General Service Primary ( 20 KW) (Rate Code 403),Otter Tail Power Co,Commercial,Facilities Charge per Month per annual max. kW (minimum 20 kW per Month):$0.40 /kW  This schedule is applicable to Three-phase Residential Customers; and both Single and Three-phase nonresidential Customers with a measured Demand of at least 20 kW within the most recent 12 months.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,20
539f6b08ec4f024411ec97cb,http://en.openei.org/apps/USURDB/rate/view/539f6b08ec4f024411ec97cb,4062,General Service - Medium Load Factor; Secondary Voltage: SCHEDULE GS-3,Columbus Southern Power Co,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,50
